policy_event_id,policy_id,customer_id,product_id,event_date,event_timestamp,event_type,event_reason,previous_policy_status,new_policy_status,previous_annual_premium,new_annual_premium,premium_change_pct,source_system
PEV_0000001995,POL_000001761,CUST_00001104,PROD_PET_STANDARD,2025-03-21,2025-03-21T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,372.37,,core_policy
PEV_0000001996,POL_000001762,CUST_00001105,PROD_LIFE_BASIC,2022-02-12,2022-02-12T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,223.86,,core_policy
PEV_0000001997,POL_000001763,CUST_00001106,PROD_HEALTH_STANDARD,2021-12-16,2021-12-16T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,940.37,,core_policy
PEV_0000001998,POL_000001764,CUST_00001106,PROD_HOME_PREMIUM,2023-08-29,2023-08-29T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,628.38,,core_policy
PEV_0000001999,POL_000001765,CUST_00001106,PROD_ACCIDENT_STANDARD,2021-12-16,2021-12-16T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,258.5,,core_policy
PEV_0000002000,POL_000001766,CUST_00001107,PROD_HEALTH_PREMIUM,2022-08-28,2022-08-28T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1381.65,,core_policy
PEV_0000002001,POL_000001767,CUST_00001108,PROD_HEALTH_PREMIUM,2025-04-23,2025-04-23T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1598.94,,core_policy
PEV_0000002002,POL_000001768,CUST_00001109,PROD_HEALTH_PREMIUM,2024-10-09,2024-10-09T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1185.41,,core_policy
PEV_0000002003,POL_000001769,CUST_00001109,PROD_HOME_PREMIUM,2024-10-09,2024-10-09T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,732.78,,core_policy
PEV_0000002004,POL_000001770,CUST_00001109,PROD_HOME_BASIC,2025-12-06,2025-12-06T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,312.35,,core_policy
PEV_0000002005,POL_000001771,CUST_00001110,PROD_LIFE_PREMIUM,2025-01-25,2025-01-25T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1021.62,,core_policy
PEV_0000002006,POL_000001772,CUST_00001111,PROD_HOME_BASIC,2024-08-30,2024-08-30T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,338.19,,core_policy
PEV_0000002007,POL_000001773,CUST_00001111,PROD_HEALTH_STANDARD,2024-05-24,2024-05-24T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,966.39,,core_policy
PEV_0000002008,POL_000001774,CUST_00001112,PROD_PET_STANDARD,2025-09-08,2025-09-08T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,355.27,,core_policy
PEV_0000002009,POL_000001775,CUST_00001112,PROD_HOME_PREMIUM,2021-04-24,2021-04-24T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,858.7,,core_policy
PEV_0000002010,POL_000001776,CUST_00001113,PROD_HEALTH_PREMIUM,2022-10-18,2022-10-18T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1473.43,,core_policy
PEV_0000002011,POL_000001777,CUST_00001113,PROD_LIFE_STANDARD,2025-11-02,2025-11-02T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,460.69,,core_policy
PEV_0000002012,POL_000001777,CUST_00001113,PROD_LIFE_STANDARD,2026-05-01,2026-05-01T09:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,460.69,460.69,0,core_policy
PEV_0000002013,POL_000001778,CUST_00001114,PROD_PET_STANDARD,2022-08-23,2022-08-23T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,276.1,,core_policy
PEV_0000002014,POL_000001779,CUST_00001115,PROD_HEALTH_BASIC,2025-05-04,2025-05-04T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,664.95,,core_policy
PEV_0000002015,POL_000001780,CUST_00001115,PROD_HEALTH_STANDARD,2024-09-19,2024-09-19T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1145.08,,core_policy
PEV_0000002016,POL_000001781,CUST_00001116,PROD_HOME_STANDARD,2025-04-19,2025-04-19T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,510.22,,core_policy
PEV_0000002017,POL_000001782,CUST_00001117,PROD_LIFE_BASIC,2021-03-25,2021-03-25T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,265.68,,core_policy
PEV_0000002018,POL_000001783,CUST_00001118,PROD_LIFE_BASIC,2023-05-01,2023-05-01T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,191.98,,core_policy
PEV_0000002019,POL_000001784,CUST_00001119,PROD_ACCIDENT_STANDARD,2024-06-04,2024-06-04T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,222.74,,core_policy
PEV_0000002020,POL_000001785,CUST_00001120,PROD_HOME_PREMIUM,2022-02-08,2022-02-08T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,965.63,,core_policy
PEV_0000002021,POL_000001786,CUST_00001121,PROD_AUTO_PREMIUM,2020-11-15,2020-11-15T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1194.52,,core_policy
PEV_0000002022,POL_000001787,CUST_00001122,PROD_HEALTH_STANDARD,2023-11-24,2023-11-24T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1052.21,,core_policy
PEV_0000002023,POL_000001788,CUST_00001122,PROD_LIFE_PREMIUM,2025-10-25,2025-10-25T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,770.11,,core_policy
PEV_0000002024,POL_000001788,CUST_00001122,PROD_LIFE_PREMIUM,2026-04-15,2026-04-15T13:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,770.11,770.11,0,core_policy
PEV_0000002025,POL_000001789,CUST_00001123,PROD_LIFE_PREMIUM,2025-03-08,2025-03-08T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,842.39,,core_policy
PEV_0000002026,POL_000001790,CUST_00001124,PROD_HEALTH_PREMIUM,2025-11-21,2025-11-21T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1854.24,,core_policy
PEV_0000002027,POL_000001791,CUST_00001125,PROD_HEALTH_PREMIUM,2024-10-22,2024-10-22T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1782.82,,core_policy
PEV_0000002028,POL_000001792,CUST_00001126,PROD_LIFE_BASIC,2022-02-20,2022-02-20T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,266.31,,core_policy
PEV_0000002029,POL_000001793,CUST_00001127,PROD_HOME_STANDARD,2022-11-29,2022-11-29T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,461.2,,core_policy
PEV_0000002030,POL_000001794,CUST_00001128,PROD_AUTO_PREMIUM,2024-11-30,2024-11-30T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1178.51,,core_policy
PEV_0000002031,POL_000001795,CUST_00001128,PROD_HOME_STANDARD,2023-04-18,2023-04-18T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,577.38,,core_policy
PEV_0000002032,POL_000001796,CUST_00001129,PROD_HOME_PREMIUM,2024-11-23,2024-11-23T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,806.1,,core_policy
PEV_0000002033,POL_000001796,CUST_00001129,PROD_HOME_PREMIUM,2025-06-07,2025-06-07T11:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,806.1,806.1,0,core_policy
PEV_0000002034,POL_000001797,CUST_00001129,PROD_HOME_BASIC,2025-02-11,2025-02-11T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,368.94,,core_policy
PEV_0000002035,POL_000001797,CUST_00001129,PROD_HOME_BASIC,2026-02-21,2026-02-21T15:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,368.94,368.94,0,core_policy
PEV_0000002036,POL_000001798,CUST_00001130,PROD_AUTO_STANDARD,2024-07-18,2024-07-18T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,855.56,,core_policy
PEV_0000002037,POL_000001799,CUST_00001131,PROD_TRAVEL_STANDARD,2022-05-06,2022-05-06T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,154.2,,core_policy
PEV_0000002038,POL_000001800,CUST_00001132,PROD_AUTO_STANDARD,2024-04-16,2024-04-16T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,756.13,,core_policy
PEV_0000002039,POL_000001801,CUST_00001132,PROD_HOME_STANDARD,2023-03-14,2023-03-14T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,466.84,,core_policy
PEV_0000002040,POL_000001801,CUST_00001132,PROD_HOME_STANDARD,2024-07-31,2024-07-31T14:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,466.84,466.84,0,core_policy
PEV_0000002041,POL_000001802,CUST_00001133,PROD_LIFE_BASIC,2020-10-14,2020-10-14T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,273.63,,core_policy
PEV_0000002042,POL_000001803,CUST_00001133,PROD_ACCIDENT_STANDARD,2021-12-23,2021-12-23T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,209.03,,core_policy
PEV_0000002043,POL_000001804,CUST_00001134,PROD_LIFE_PREMIUM,2022-12-31,2022-12-31T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,960.83,,core_policy
PEV_0000002044,POL_000001805,CUST_00001134,PROD_ACCIDENT_STANDARD,2020-04-29,2020-04-29T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,216.37,,core_policy
PEV_0000002045,POL_000001806,CUST_00001135,PROD_AUTO_STANDARD,2025-07-07,2025-07-07T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,818.03,,core_policy
PEV_0000002046,POL_000001807,CUST_00001136,PROD_HEALTH_PREMIUM,2025-12-29,2025-12-29T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1546.27,,core_policy
PEV_0000002047,POL_000001808,CUST_00001137,PROD_HOME_STANDARD,2022-05-29,2022-05-29T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,492.11,,core_policy
PEV_0000002048,POL_000001809,CUST_00001138,PROD_PET_STANDARD,2025-11-24,2025-11-24T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,370.53,,core_policy
PEV_0000002049,POL_000001810,CUST_00001138,PROD_AUTO_PREMIUM,2025-11-18,2025-11-18T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1100.12,,core_policy
PEV_0000002050,POL_000001811,CUST_00001139,PROD_HOME_PREMIUM,2022-02-09,2022-02-09T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,834.95,,core_policy
PEV_0000002051,POL_000001812,CUST_00001140,PROD_AUTO_BASIC,2024-04-13,2024-04-13T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,568.96,,core_policy
PEV_0000002052,POL_000001813,CUST_00001141,PROD_LIFE_BASIC,2025-09-29,2025-09-29T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,235.8,,core_policy
PEV_0000002053,POL_000001814,CUST_00001142,PROD_HEALTH_BASIC,2024-09-09,2024-09-09T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,692.73,,core_policy
PEV_0000002054,POL_000001815,CUST_00001142,PROD_TRAVEL_STANDARD,2024-09-09,2024-09-09T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,156.16,,core_policy
PEV_0000002055,POL_000001816,CUST_00001143,PROD_ACCIDENT_STANDARD,2025-07-31,2025-07-31T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,243.51,,core_policy
PEV_0000002056,POL_000001817,CUST_00001144,PROD_HEALTH_PREMIUM,2024-12-11,2024-12-11T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1420.75,,core_policy
PEV_0000002057,POL_000001817,CUST_00001144,PROD_HEALTH_PREMIUM,2025-12-31,2025-12-31T11:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,1420.75,1420.75,0,core_policy
PEV_0000002058,POL_000001818,CUST_00001145,PROD_HOME_PREMIUM,2025-09-15,2025-09-15T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,788.51,,core_policy
PEV_0000002059,POL_000001819,CUST_00001145,PROD_HEALTH_STANDARD,2021-06-18,2021-06-18T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1042.07,,core_policy
PEV_0000002060,POL_000001820,CUST_00001146,PROD_HOME_BASIC,2022-10-02,2022-10-02T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,335.55,,core_policy
PEV_0000002061,POL_000001821,CUST_00001147,PROD_PET_STANDARD,2024-06-21,2024-06-21T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,352.91,,core_policy
PEV_0000002062,POL_000001822,CUST_00001147,PROD_HEALTH_PREMIUM,2024-06-21,2024-06-21T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1695.35,,core_policy
PEV_0000002063,POL_000001823,CUST_00001148,PROD_LIFE_PREMIUM,2023-05-18,2023-05-18T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,812.96,,core_policy
PEV_0000002064,POL_000001824,CUST_00001149,PROD_LIFE_STANDARD,2024-08-29,2024-08-29T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,391.79,,core_policy
PEV_0000002065,POL_000001824,CUST_00001149,PROD_LIFE_STANDARD,2025-04-14,2025-04-14T12:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,391.79,391.79,0,core_policy
PEV_0000002066,POL_000001825,CUST_00001150,PROD_LIFE_STANDARD,2022-05-18,2022-05-18T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,491.32,,core_policy
PEV_0000002067,POL_000001826,CUST_00001151,PROD_HOME_STANDARD,2021-09-12,2021-09-12T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,437.07,,core_policy
PEV_0000002068,POL_000001827,CUST_00001151,PROD_HEALTH_BASIC,2025-01-18,2025-01-18T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,652.1,,core_policy
PEV_0000002069,POL_000001828,CUST_00001152,PROD_HOME_PREMIUM,2023-06-11,2023-06-11T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,948.54,,core_policy
PEV_0000002070,POL_000001829,CUST_00001153,PROD_HOME_BASIC,2024-05-08,2024-05-08T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,251.55,,core_policy
PEV_0000002071,POL_000001830,CUST_00001154,PROD_HEALTH_STANDARD,2022-01-21,2022-01-21T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1132.13,,core_policy
PEV_0000002072,POL_000001831,CUST_00001154,PROD_AUTO_PREMIUM,2021-07-21,2021-07-21T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1086.09,,core_policy
PEV_0000002073,POL_000001832,CUST_00001155,PROD_HEALTH_BASIC,2024-08-22,2024-08-22T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,689.53,,core_policy
PEV_0000002074,POL_000001833,CUST_00001156,PROD_LIFE_BASIC,2022-05-18,2022-05-18T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,251.27,,core_policy
PEV_0000002075,POL_000001833,CUST_00001156,PROD_LIFE_BASIC,2025-03-15,2025-03-15T18:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,251.27,251.27,0,core_policy
PEV_0000002076,POL_000001834,CUST_00001157,PROD_TRAVEL_STANDARD,2025-02-04,2025-02-04T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,151.46,,core_policy
PEV_0000002077,POL_000001835,CUST_00001157,PROD_HEALTH_BASIC,2023-03-26,2023-03-26T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,781.36,,core_policy
PEV_0000002078,POL_000001836,CUST_00001158,PROD_TRAVEL_STANDARD,2025-10-04,2025-10-04T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,166.93,,core_policy
PEV_0000002079,POL_000001836,CUST_00001158,PROD_TRAVEL_STANDARD,2026-02-11,2026-02-11T11:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,166.93,166.93,0,core_policy
PEV_0000002080,POL_000001837,CUST_00001158,PROD_HOME_BASIC,2025-10-04,2025-10-04T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,340.61,,core_policy
PEV_0000002081,POL_000001838,CUST_00001158,PROD_AUTO_BASIC,2025-10-04,2025-10-04T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,515.87,,core_policy
PEV_0000002082,POL_000001839,CUST_00001159,PROD_TRAVEL_STANDARD,2024-09-24,2024-09-24T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,155.87,,core_policy
PEV_0000002083,POL_000001840,CUST_00001159,PROD_HOME_BASIC,2024-09-24,2024-09-24T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,391.03,,core_policy
PEV_0000002084,POL_000001841,CUST_00001159,PROD_AUTO_BASIC,2024-09-24,2024-09-24T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,562.74,,core_policy
PEV_0000002085,POL_000001842,CUST_00001160,PROD_HOME_STANDARD,2025-11-28,2025-11-28T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,363.11,,core_policy
PEV_0000002086,POL_000001842,CUST_00001160,PROD_HOME_STANDARD,2026-04-11,2026-04-11T15:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,363.11,363.11,0,core_policy
PEV_0000002087,POL_000001843,CUST_00001160,PROD_HEALTH_PREMIUM,2020-12-02,2020-12-02T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1381.16,,core_policy
PEV_0000002088,POL_000001844,CUST_00001161,PROD_AUTO_PREMIUM,2022-12-01,2022-12-01T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1221.89,,core_policy
PEV_0000002089,POL_000001844,CUST_00001161,PROD_AUTO_PREMIUM,2025-02-19,2025-02-19T19:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,1221.89,1221.89,0,core_policy
PEV_0000002090,POL_000001845,CUST_00001162,PROD_HOME_PREMIUM,2024-01-21,2024-01-21T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,796.4,,core_policy
PEV_0000002091,POL_000001846,CUST_00001162,PROD_AUTO_PREMIUM,2021-09-25,2021-09-25T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1248.2,,core_policy
PEV_0000002092,POL_000001847,CUST_00001162,PROD_AUTO_STANDARD,2025-08-16,2025-08-16T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,833.49,,core_policy
PEV_0000002093,POL_000001848,CUST_00001163,PROD_HOME_STANDARD,2025-10-11,2025-10-11T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,588.42,,core_policy
PEV_0000002094,POL_000001849,CUST_00001164,PROD_HOME_PREMIUM,2025-08-04,2025-08-04T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,754.46,,core_policy
PEV_0000002095,POL_000001850,CUST_00001165,PROD_HOME_STANDARD,2023-01-27,2023-01-27T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,425.33,,core_policy
PEV_0000002096,POL_000001851,CUST_00001166,PROD_AUTO_STANDARD,2025-10-17,2025-10-17T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,855.98,,core_policy
PEV_0000002097,POL_000001852,CUST_00001166,PROD_LIFE_STANDARD,2023-04-18,2023-04-18T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,542.11,,core_policy
PEV_0000002098,POL_000001852,CUST_00001166,PROD_LIFE_STANDARD,2023-11-21,2023-11-21T13:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,542.11,542.11,0,core_policy
PEV_0000002099,POL_000001853,CUST_00001166,PROD_PET_STANDARD,2022-09-19,2022-09-19T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,355.11,,core_policy
PEV_0000002100,POL_000001853,CUST_00001166,PROD_PET_STANDARD,2023-03-20,2023-03-20T12:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,355.11,355.11,0,core_policy
PEV_0000002101,POL_000001854,CUST_00001166,PROD_HOME_BASIC,2021-10-11,2021-10-11T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,312.1,,core_policy
PEV_0000002102,POL_000001855,CUST_00001167,PROD_AUTO_PREMIUM,2023-11-16,2023-11-16T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1117.31,,core_policy
PEV_0000002103,POL_000001856,CUST_00001168,PROD_HEALTH_BASIC,2025-01-18,2025-01-18T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,745.59,,core_policy
PEV_0000002104,POL_000001857,CUST_00001168,PROD_HEALTH_STANDARD,2023-04-16,2023-04-16T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1068.21,,core_policy
PEV_0000002105,POL_000001858,CUST_00001169,PROD_LIFE_BASIC,2023-09-29,2023-09-29T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,246.01,,core_policy
PEV_0000002106,POL_000001859,CUST_00001170,PROD_TRAVEL_STANDARD,2023-06-14,2023-06-14T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,146.74,,core_policy
PEV_0000002107,POL_000001860,CUST_00001171,PROD_LIFE_PREMIUM,2023-07-23,2023-07-23T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,764.08,,core_policy
PEV_0000002108,POL_000001861,CUST_00001171,PROD_ACCIDENT_STANDARD,2024-10-11,2024-10-11T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,238.54,,core_policy
PEV_0000002109,POL_000001862,CUST_00001172,PROD_AUTO_PREMIUM,2025-11-10,2025-11-10T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1076.77,,core_policy
PEV_0000002110,POL_000001863,CUST_00001172,PROD_HOME_STANDARD,2025-11-10,2025-11-10T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,439.44,,core_policy
PEV_0000002111,POL_000001864,CUST_00001173,PROD_HEALTH_PREMIUM,2020-11-08,2020-11-08T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1698.97,,core_policy
PEV_0000002112,POL_000001865,CUST_00001173,PROD_ACCIDENT_STANDARD,2025-01-29,2025-01-29T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,256.8,,core_policy
PEV_0000002113,POL_000001866,CUST_00001174,PROD_PET_STANDARD,2024-10-17,2024-10-17T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,331.9,,core_policy
PEV_0000002114,POL_000001867,CUST_00001175,PROD_AUTO_BASIC,2024-06-25,2024-06-25T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,456.7,,core_policy
PEV_0000002115,POL_000001868,CUST_00001176,PROD_HOME_BASIC,2024-08-03,2024-08-03T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,264.44,,core_policy
PEV_0000002116,POL_000001869,CUST_00001176,PROD_LIFE_STANDARD,2024-08-03,2024-08-03T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,398.26,,core_policy
PEV_0000002117,POL_000001870,CUST_00001177,PROD_ACCIDENT_STANDARD,2022-04-19,2022-04-19T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,257.08,,core_policy
PEV_0000002118,POL_000001871,CUST_00001178,PROD_PET_STANDARD,2023-04-24,2023-04-24T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,323.3,,core_policy
PEV_0000002119,POL_000001872,CUST_00001178,PROD_AUTO_STANDARD,2023-03-19,2023-03-19T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,750.81,,core_policy
PEV_0000002120,POL_000001873,CUST_00001179,PROD_AUTO_STANDARD,2025-01-25,2025-01-25T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,787.4,,core_policy
PEV_0000002121,POL_000001874,CUST_00001179,PROD_ACCIDENT_STANDARD,2025-01-25,2025-01-25T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,201.06,,core_policy
PEV_0000002122,POL_000001875,CUST_00001179,PROD_LIFE_STANDARD,2025-01-25,2025-01-25T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,373.28,,core_policy
PEV_0000002123,POL_000001875,CUST_00001179,PROD_LIFE_STANDARD,2025-07-27,2025-07-27T10:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,373.28,373.28,0,core_policy
PEV_0000002124,POL_000001876,CUST_00001179,PROD_HEALTH_STANDARD,2025-01-25,2025-01-25T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1046.9,,core_policy
PEV_0000002125,POL_000001877,CUST_00001180,PROD_TRAVEL_STANDARD,2024-01-10,2024-01-10T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,142.67,,core_policy
