quote_id,customer_id,product_id,channel_id,agent_id,quote_date,quoted_annual_premium,competitor_price_index,quote_status,converted_policy_id
QUO_0000000986,CUST_00001794,PROD_HOME_BASIC,CH_EMAIL,,2026-04-27,276.42,0.9082,SENT,
QUO_0000000987,CUST_00001799,PROD_PET_STANDARD,CH_EMAIL,,2025-01-14,365.88,0.7841,ACCEPTED,
QUO_0000000988,CUST_00001802,PROD_LIFE_BASIC,CH_EMAIL,,2022-01-13,226.97,1.1619,SENT,
QUO_0000000989,CUST_00001803,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2026-03-24,261.97,0.9591,ACCEPTED,
QUO_0000000990,CUST_00001808,PROD_HEALTH_STANDARD,CH_MOBILE,,2023-11-09,1049.15,0.9511,EXPIRED,
QUO_0000000991,CUST_00001811,PROD_TRAVEL_STANDARD,CH_BROKER,,2025-10-24,144.88,0.8849,ACCEPTED,
QUO_0000000992,CUST_00001814,PROD_HOME_PREMIUM,CH_EMAIL,,2025-05-09,670.63,0.8414,EXPIRED,
QUO_0000000993,CUST_00001815,PROD_LIFE_BASIC,CH_EMAIL,,2025-08-24,215.08,0.9686,SENT,
QUO_0000000994,CUST_00001816,PROD_AUTO_BASIC,CH_MOBILE,,2025-03-07,552.75,0.9381,DECLINED,
QUO_0000000995,CUST_00001818,PROD_AUTO_PREMIUM,CH_EMAIL,,2026-04-14,1145.96,0.9634,EXPIRED,
QUO_0000000996,CUST_00001819,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2026-04-17,226.43,1.0166,SENT,
QUO_0000000997,CUST_00001820,PROD_HOME_STANDARD,CH_EMAIL,,2020-10-29,435.96,1.0462,EXPIRED,
QUO_0000000998,CUST_00001821,PROD_HOME_BASIC,CH_MOBILE,,2024-12-08,306.22,0.8662,SENT,
QUO_0000000999,CUST_00001823,PROD_PET_STANDARD,CH_MOBILE,,2025-10-10,346.11,1.084,SENT,
QUO_0000001000,CUST_00001826,PROD_LIFE_BASIC,CH_EMAIL,,2023-09-01,272.63,0.8702,SENT,
QUO_0000001001,CUST_00001827,PROD_LIFE_BASIC,CH_EMAIL,,2023-02-12,239.63,0.8704,EXPIRED,
QUO_0000001002,CUST_00001828,PROD_HOME_BASIC,CH_EMAIL,,2026-05-25,309.26,1.1137,SENT,
QUO_0000001003,CUST_00001830,PROD_HEALTH_STANDARD,CH_MOBILE,,2024-08-11,869.64,1.0586,DECLINED,
QUO_0000001004,CUST_00001835,PROD_HEALTH_BASIC,CH_EMAIL,,2025-12-09,600.07,1.0172,DECLINED,
QUO_0000001005,CUST_00001837,PROD_LIFE_PREMIUM,CH_MOBILE,,2025-10-06,766.44,0.9233,DECLINED,
QUO_0000001006,CUST_00001838,PROD_HEALTH_BASIC,CH_EMAIL,,2022-08-12,711.54,0.8137,DECLINED,
QUO_0000001007,CUST_00001840,PROD_AUTO_PREMIUM,CH_MOBILE,,2025-12-13,1306.27,1.1314,SENT,
QUO_0000001008,CUST_00001841,PROD_AUTO_STANDARD,CH_EMAIL,,2023-10-29,867.45,1.0288,DECLINED,
QUO_0000001009,CUST_00001845,PROD_AUTO_STANDARD,CH_EMAIL,,2023-02-21,680.77,1.0686,SENT,
QUO_0000001010,CUST_00001846,PROD_LIFE_PREMIUM,CH_EMAIL,,2025-11-15,934.16,1.0542,DECLINED,
QUO_0000001011,CUST_00001847,PROD_AUTO_STANDARD,CH_MOBILE,,2021-07-21,732.05,1.0261,DECLINED,
QUO_0000001012,CUST_00001848,PROD_AUTO_PREMIUM,CH_MOBILE,,2024-11-18,1078.92,0.7795,ACCEPTED,
QUO_0000001013,CUST_00001849,PROD_PET_STANDARD,CH_MOBILE,,2022-09-24,299.31,0.9905,SENT,
QUO_0000001014,CUST_00001852,PROD_HEALTH_BASIC,CH_EMAIL,,2026-05-21,759.59,1.0936,DECLINED,
QUO_0000001015,CUST_00001854,PROD_LIFE_STANDARD,CH_MOBILE,,2024-05-02,444.21,1.0598,SENT,
QUO_0000001016,CUST_00001855,PROD_LIFE_BASIC,CH_MOBILE,,2024-12-27,237.36,1.0328,SENT,
QUO_0000001017,CUST_00001856,PROD_AUTO_BASIC,CH_MOBILE,,2022-04-14,495.21,1.0761,EXPIRED,
QUO_0000001018,CUST_00001857,PROD_LIFE_BASIC,CH_EMAIL,,2022-09-16,236.53,1.039,EXPIRED,
QUO_0000001019,CUST_00001858,PROD_HEALTH_BASIC,CH_MOBILE,,2021-06-12,653.5,1.0597,ACCEPTED,
QUO_0000001020,CUST_00001859,PROD_HEALTH_PREMIUM,CH_EMAIL,,2023-02-16,1731.64,1.0847,DECLINED,
QUO_0000001021,CUST_00001861,PROD_HOME_STANDARD,CH_EMAIL,,2023-08-26,450.75,1.068,SENT,
QUO_0000001022,CUST_00001862,PROD_TRAVEL_STANDARD,CH_MOBILE,,2025-01-31,138.48,0.7559,EXPIRED,
QUO_0000001023,CUST_00001863,PROD_HOME_BASIC,CH_MOBILE,,2025-06-02,330.75,0.886,SENT,
QUO_0000001024,CUST_00001864,PROD_PET_STANDARD,CH_MOBILE,,2023-04-29,306.88,0.9568,SENT,
QUO_0000001025,CUST_00001865,PROD_PET_STANDARD,CH_EMAIL,,2025-05-28,382.55,0.9707,SENT,
QUO_0000001026,CUST_00001866,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2021-11-08,216.52,1.1374,ACCEPTED,
QUO_0000001027,CUST_00001867,PROD_HOME_BASIC,CH_EMAIL,,2025-02-04,348.74,0.8229,DECLINED,
QUO_0000001028,CUST_00001868,PROD_HEALTH_BASIC,CH_MOBILE,,2024-08-08,593.64,1.004,SENT,
QUO_0000001029,CUST_00001869,PROD_AUTO_BASIC,CH_EMAIL,,2025-01-29,474.63,0.9726,ACCEPTED,
QUO_0000001030,CUST_00001870,PROD_HOME_PREMIUM,CH_EMAIL,,2022-06-18,788.98,1.0178,SENT,
QUO_0000001031,CUST_00001873,PROD_HOME_BASIC,CH_EMAIL,,2025-04-27,333.06,0.9653,EXPIRED,
QUO_0000001032,CUST_00001875,PROD_TRAVEL_STANDARD,CH_MOBILE,,2025-08-06,152.01,0.951,DECLINED,
QUO_0000001033,CUST_00001878,PROD_AUTO_STANDARD,CH_MOBILE,,2023-12-27,687.11,0.84,ACCEPTED,
QUO_0000001034,CUST_00001879,PROD_HOME_STANDARD,CH_EMAIL,,2025-04-05,503.98,0.7842,EXPIRED,
QUO_0000001035,CUST_00001881,PROD_TRAVEL_STANDARD,CH_EMAIL,,2025-11-24,139.42,1.0356,SENT,
QUO_0000001036,CUST_00001885,PROD_AUTO_PREMIUM,CH_MOBILE,,2023-12-07,1210.8,0.986,SENT,
QUO_0000001037,CUST_00001886,PROD_HEALTH_BASIC,CH_EMAIL,,2024-11-26,747.7,0.8564,EXPIRED,
QUO_0000001038,CUST_00001888,PROD_LIFE_STANDARD,CH_EMAIL,,2023-09-19,397.89,1.1835,SENT,
QUO_0000001039,CUST_00001891,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2025-08-15,225.97,1.0645,ACCEPTED,
QUO_0000001040,CUST_00001892,PROD_LIFE_STANDARD,CH_EMAIL,,2025-11-20,432.04,0.9084,SENT,
QUO_0000001041,CUST_00001893,PROD_HOME_PREMIUM,CH_EMAIL,,2022-06-10,763.64,0.8269,EXPIRED,
QUO_0000001042,CUST_00001895,PROD_AUTO_PREMIUM,CH_EMAIL,,2022-11-30,1080.21,0.8675,SENT,
QUO_0000001043,CUST_00001896,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2023-10-17,262.54,0.7692,DECLINED,
QUO_0000001044,CUST_00001897,PROD_TRAVEL_STANDARD,CH_EMAIL,,2025-12-06,126.56,1.048,DECLINED,
QUO_0000001045,CUST_00001898,PROD_AUTO_PREMIUM,CH_CALL_CENTER,AGT_00098,2025-12-18,1236.29,0.9585,SENT,
QUO_0000001046,CUST_00001900,PROD_PET_STANDARD,CH_MOBILE,,2025-12-20,349.62,0.9328,SENT,
QUO_0000001047,CUST_00001903,PROD_LIFE_PREMIUM,CH_EMAIL,,2026-03-05,842.84,0.9739,ACCEPTED,
QUO_0000001048,CUST_00001904,PROD_LIFE_BASIC,CH_EMAIL,,2025-06-19,258.36,1.0606,DECLINED,
QUO_0000001049,CUST_00001905,PROD_AUTO_STANDARD,CH_MOBILE,,2024-06-02,719.0,1.0834,DECLINED,
QUO_0000001050,CUST_00001906,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2021-06-18,255.76,1.0028,DECLINED,
QUO_0000001051,CUST_00001908,PROD_LIFE_PREMIUM,CH_EMAIL,,2022-02-21,870.95,0.822,SENT,
QUO_0000001052,CUST_00001909,PROD_AUTO_STANDARD,CH_EMAIL,,2025-06-24,757.72,1.0075,SENT,
QUO_0000001053,CUST_00001911,PROD_HOME_STANDARD,CH_MOBILE,,2024-12-07,490.4,1.0214,DECLINED,
QUO_0000001054,CUST_00001912,PROD_AUTO_PREMIUM,CH_EMAIL,,2026-05-04,984.5,0.8999,SENT,
QUO_0000001055,CUST_00001913,PROD_HOME_PREMIUM,CH_EMAIL,,2024-09-15,705.33,1.1256,SENT,
QUO_0000001056,CUST_00001920,PROD_HOME_STANDARD,CH_EMAIL,,2026-05-09,454.96,0.958,ACCEPTED,
QUO_0000001057,CUST_00001921,PROD_PET_STANDARD,CH_MOBILE,,2025-08-25,400.81,1.1119,DECLINED,
QUO_0000001058,CUST_00001922,PROD_LIFE_PREMIUM,CH_MOBILE,,2025-09-28,905.03,1.0996,SENT,
QUO_0000001059,CUST_00001925,PROD_AUTO_STANDARD,CH_EMAIL,,2023-02-21,792.1,1.0977,EXPIRED,
QUO_0000001060,CUST_00001926,PROD_LIFE_PREMIUM,CH_MOBILE,,2022-12-08,834.23,1.0178,SENT,
QUO_0000001061,CUST_00001928,PROD_LIFE_BASIC,CH_MOBILE,,2026-05-02,211.54,0.8927,ACCEPTED,
QUO_0000001062,CUST_00001935,PROD_AUTO_PREMIUM,CH_EMAIL,,2025-08-12,1057.85,0.9995,EXPIRED,
QUO_0000001063,CUST_00001936,PROD_LIFE_BASIC,CH_MOBILE,,2026-04-24,232.51,1.0436,ACCEPTED,
QUO_0000001064,CUST_00001937,PROD_HOME_PREMIUM,CH_EMAIL,,2026-02-02,667.47,1.1876,ACCEPTED,
QUO_0000001065,CUST_00001939,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00071,2026-02-15,957.76,1.1227,SENT,
QUO_0000001066,CUST_00001944,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2024-10-25,255.59,1.1455,EXPIRED,
QUO_0000001067,CUST_00001945,PROD_AUTO_BASIC,CH_MOBILE,,2026-03-04,455.03,1.0227,ACCEPTED,
QUO_0000001068,CUST_00001950,PROD_LIFE_PREMIUM,CH_EMAIL,,2026-03-02,883.76,1.0472,DECLINED,
QUO_0000001069,CUST_00001952,PROD_AUTO_PREMIUM,CH_EMAIL,,2026-04-14,1138.26,0.8548,EXPIRED,
QUO_0000001070,CUST_00001954,PROD_PET_STANDARD,CH_EMAIL,,2025-11-16,315.85,1.2403,ACCEPTED,
QUO_0000001071,CUST_00001958,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2023-01-07,203.31,1.0581,DECLINED,
QUO_0000001072,CUST_00001960,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2024-11-18,260.45,1.0075,DECLINED,
QUO_0000001073,CUST_00001961,PROD_TRAVEL_STANDARD,CH_EMAIL,,2026-06-12,154.25,0.8838,SENT,
QUO_0000001074,CUST_00001963,PROD_PET_STANDARD,CH_MOBILE,,2023-04-13,331.31,0.8005,DECLINED,
QUO_0000001075,CUST_00001964,PROD_AUTO_STANDARD,CH_EMAIL,,2026-02-22,788.69,0.7989,SENT,
QUO_0000001076,CUST_00001965,PROD_AUTO_STANDARD,CH_MOBILE,,2024-01-16,846.61,1.0014,DECLINED,
QUO_0000001077,CUST_00001966,PROD_AUTO_STANDARD,CH_MOBILE,,2025-05-29,657.0,0.7775,DECLINED,
QUO_0000001078,CUST_00001967,PROD_AUTO_STANDARD,CH_EMAIL,,2025-11-22,877.58,0.9552,EXPIRED,
QUO_0000001079,CUST_00001968,PROD_HOME_PREMIUM,CH_EMAIL,,2024-08-17,749.31,0.9345,ACCEPTED,
QUO_0000001080,CUST_00001969,PROD_AUTO_BASIC,CH_EMAIL,,2026-06-13,458.12,1.0072,ACCEPTED,
QUO_0000001081,CUST_00001970,PROD_HOME_PREMIUM,CH_MOBILE,,2025-02-19,793.71,0.9925,SENT,
QUO_0000001082,CUST_00001974,PROD_HEALTH_PREMIUM,CH_MOBILE,,2025-12-13,1537.13,0.8824,DECLINED,
QUO_0000001083,CUST_00001975,PROD_AUTO_PREMIUM,CH_EMAIL,,2022-12-01,1236.81,1.0072,DECLINED,
QUO_0000001084,CUST_00001977,PROD_AUTO_PREMIUM,CH_EMAIL,,2021-04-16,1191.29,1.1243,DECLINED,
QUO_0000001085,CUST_00001978,PROD_AUTO_BASIC,CH_MOBILE,,2025-03-14,501.01,1.161,DECLINED,
QUO_0000001086,CUST_00001979,PROD_LIFE_PREMIUM,CH_EMAIL,,2025-12-30,826.72,1.1121,EXPIRED,
QUO_0000001087,CUST_00001980,PROD_HOME_PREMIUM,CH_EMAIL,,2023-04-11,843.4,0.9846,SENT,
QUO_0000001088,CUST_00001982,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2024-02-13,230.55,0.8116,DECLINED,
QUO_0000001089,CUST_00001983,PROD_HOME_PREMIUM,CH_EMAIL,,2023-05-17,758.51,1.122,SENT,
QUO_0000001090,CUST_00001984,PROD_HEALTH_PREMIUM,CH_EMAIL,,2025-07-15,1647.17,1.115,SENT,
QUO_0000001091,CUST_00001985,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2024-05-02,230.84,0.9618,DECLINED,
QUO_0000001092,CUST_00001988,PROD_TRAVEL_STANDARD,CH_EMAIL,,2024-03-13,142.9,0.8417,ACCEPTED,
QUO_0000001093,CUST_00001991,PROD_LIFE_PREMIUM,CH_MOBILE,,2026-02-07,885.06,1.0437,EXPIRED,
QUO_0000001094,CUST_00001992,PROD_TRAVEL_STANDARD,CH_EMAIL,,2025-11-20,132.74,1.0523,SENT,
QUO_0000001095,CUST_00001995,PROD_LIFE_BASIC,CH_EMAIL,,2023-02-02,253.32,1.0296,DECLINED,
QUO_0000001096,CUST_00001996,PROD_HEALTH_BASIC,CH_EMAIL,,2024-11-08,643.22,0.9746,DECLINED,
QUO_0000001097,CUST_00001997,PROD_AUTO_PREMIUM,CH_MOBILE,,2024-12-03,1011.99,1.0321,ACCEPTED,
QUO_0000001098,CUST_00002000,PROD_HEALTH_PREMIUM,CH_MOBILE,,2026-03-27,1533.24,0.9061,EXPIRED,
QUO_0000001099,CUST_00002002,PROD_LIFE_PREMIUM,CH_WEB,,2024-07-22,832.8,0.9502,ACCEPTED,
QUO_0000001100,CUST_00002006,PROD_HEALTH_BASIC,CH_CALL_CENTER,AGT_00126,2026-05-03,767.08,1.0137,SENT,
QUO_0000001101,CUST_00002007,PROD_AUTO_PREMIUM,CH_MOBILE,,2025-11-02,1169.06,0.9786,SENT,
QUO_0000001102,CUST_00002008,PROD_HOME_PREMIUM,CH_MOBILE,,2024-05-19,800.06,1.0449,ACCEPTED,
QUO_0000001103,CUST_00002009,PROD_AUTO_BASIC,CH_EMAIL,,2025-10-21,466.1,1.3012,DECLINED,
QUO_0000001104,CUST_00002010,PROD_PET_STANDARD,CH_MOBILE,,2024-02-24,299.13,0.7728,SENT,
QUO_0000001105,CUST_00002012,PROD_AUTO_STANDARD,CH_MOBILE,,2022-09-16,654.48,1.0491,ACCEPTED,
QUO_0000001106,CUST_00002013,PROD_AUTO_BASIC,CH_EMAIL,,2025-12-18,549.69,1.0982,DECLINED,
QUO_0000001107,CUST_00002017,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2021-08-04,251.83,0.7149,EXPIRED,
QUO_0000001108,CUST_00002018,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2023-11-18,248.97,0.9704,SENT,
QUO_0000001109,CUST_00002020,PROD_LIFE_PREMIUM,CH_MOBILE,,2025-12-02,885.21,0.9532,EXPIRED,
QUO_0000001110,CUST_00002022,PROD_HEALTH_STANDARD,CH_EMAIL,,2025-09-21,984.62,0.7758,SENT,
QUO_0000001111,CUST_00002023,PROD_LIFE_BASIC,CH_EMAIL,,2026-04-24,212.42,0.9223,EXPIRED,
QUO_0000001112,CUST_00002024,PROD_TRAVEL_STANDARD,CH_EMAIL,,2025-02-15,140.95,1.1252,SENT,
QUO_0000001113,CUST_00002026,PROD_LIFE_PREMIUM,CH_MOBILE,,2026-04-29,965.09,0.7247,DECLINED,
QUO_0000001114,CUST_00002029,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2026-06-07,268.53,0.9376,SENT,
QUO_0000001115,CUST_00002031,PROD_LIFE_BASIC,CH_BROKER,,2025-03-08,281.24,0.977,DECLINED,
QUO_0000001116,CUST_00002033,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2023-04-23,266.56,1.1156,DECLINED,
QUO_0000001117,CUST_00002034,PROD_AUTO_STANDARD,CH_EMAIL,,2026-03-20,833.74,1.0401,SENT,
QUO_0000001118,CUST_00002035,PROD_PET_STANDARD,CH_EMAIL,,2022-11-10,313.23,1.0054,DECLINED,
QUO_0000001119,CUST_00002036,PROD_LIFE_STANDARD,CH_EMAIL,,2023-11-29,410.23,0.7272,DECLINED,
QUO_0000001120,CUST_00002045,PROD_HEALTH_STANDARD,CH_EMAIL,,2026-06-16,890.2,1.0703,SENT,
QUO_0000001121,CUST_00002049,PROD_LIFE_BASIC,CH_MOBILE,,2025-04-07,232.81,0.9539,SENT,
QUO_0000001122,CUST_00002057,PROD_HOME_PREMIUM,CH_EMAIL,,2022-12-19,844.36,1.1085,DECLINED,
QUO_0000001123,CUST_00002059,PROD_HOME_STANDARD,CH_EMAIL,,2025-06-25,508.32,0.9446,ACCEPTED,
QUO_0000001124,CUST_00002060,PROD_LIFE_PREMIUM,CH_EMAIL,,2024-09-01,967.73,1.0553,EXPIRED,
QUO_0000001125,CUST_00002061,PROD_LIFE_BASIC,CH_EMAIL,,2025-01-10,216.69,1.2304,DECLINED,
QUO_0000001126,CUST_00002062,PROD_AUTO_STANDARD,CH_MOBILE,,2024-12-26,822.82,0.9829,SENT,
QUO_0000001127,CUST_00002065,PROD_TRAVEL_STANDARD,CH_MOBILE,,2021-09-08,125.84,0.9738,DECLINED,
QUO_0000001128,CUST_00002067,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2021-04-25,213.91,1.2648,SENT,
QUO_0000001129,CUST_00002069,PROD_HOME_STANDARD,CH_MOBILE,,2025-08-10,416.41,1.1632,SENT,
QUO_0000001130,CUST_00002070,PROD_HEALTH_STANDARD,CH_EMAIL,,2025-06-30,891.23,0.971,ACCEPTED,
QUO_0000001131,CUST_00002072,PROD_HEALTH_STANDARD,CH_MOBILE,,2022-08-25,1037.65,1.0099,EXPIRED,
QUO_0000001132,CUST_00002073,PROD_HEALTH_STANDARD,CH_EMAIL,,2025-11-30,878.92,0.764,ACCEPTED,
QUO_0000001133,CUST_00002076,PROD_AUTO_PREMIUM,CH_EMAIL,,2022-11-09,1088.03,1.0491,DECLINED,
QUO_0000001134,CUST_00002080,PROD_HEALTH_PREMIUM,CH_MOBILE,,2021-02-10,1716.15,1.154,EXPIRED,
QUO_0000001135,CUST_00002081,PROD_AUTO_STANDARD,CH_MOBILE,,2024-06-09,825.17,0.8011,SENT,
QUO_0000001136,CUST_00002082,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2026-06-04,218.96,0.8646,EXPIRED,
QUO_0000001137,CUST_00002083,PROD_HOME_STANDARD,CH_MOBILE,,2025-12-06,523.83,0.9874,ACCEPTED,
QUO_0000001138,CUST_00002084,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2026-06-10,203.06,1.1534,SENT,
QUO_0000001139,CUST_00002089,PROD_HEALTH_BASIC,CH_EMAIL,,2022-01-25,721.74,1.0132,SENT,
QUO_0000001140,CUST_00002091,PROD_AUTO_BASIC,CH_EMAIL,,2023-02-17,574.98,0.9991,EXPIRED,
QUO_0000001141,CUST_00002093,PROD_PET_STANDARD,CH_MOBILE,,2025-02-17,331.95,1.0882,EXPIRED,
QUO_0000001142,CUST_00002096,PROD_HEALTH_PREMIUM,CH_MOBILE,,2023-05-08,1302.15,1.0059,SENT,
QUO_0000001143,CUST_00002097,PROD_AUTO_STANDARD,CH_MOBILE,,2026-05-03,773.35,0.9712,DECLINED,
QUO_0000001144,CUST_00002098,PROD_HEALTH_STANDARD,CH_MOBILE,,2024-10-17,980.29,1.0473,SENT,
QUO_0000001145,CUST_00002100,PROD_AUTO_PREMIUM,CH_MOBILE,,2022-06-28,1278.42,1.043,EXPIRED,
QUO_0000001146,CUST_00002101,PROD_LIFE_PREMIUM,CH_MOBILE,,2024-01-27,881.56,0.951,SENT,
QUO_0000001147,CUST_00002102,PROD_PET_STANDARD,CH_EMAIL,,2023-10-30,372.73,1.0294,SENT,
QUO_0000001148,CUST_00002103,PROD_HOME_PREMIUM,CH_EMAIL,,2022-08-12,797.21,1.0924,EXPIRED,
QUO_0000001149,CUST_00002106,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2022-08-21,256.99,1.0223,DECLINED,
QUO_0000001150,CUST_00002107,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2024-02-21,250.73,1.0912,ACCEPTED,
QUO_0000001151,CUST_00002111,PROD_LIFE_STANDARD,CH_EMAIL,,2025-10-12,392.84,1.1444,ACCEPTED,
QUO_0000001152,CUST_00002114,PROD_HOME_BASIC,CH_EMAIL,,2025-11-23,317.64,0.9387,SENT,
QUO_0000001153,CUST_00002116,PROD_HOME_PREMIUM,CH_EMAIL,,2025-02-26,878.29,1.0869,SENT,
QUO_0000001154,CUST_00002118,PROD_HOME_BASIC,CH_EMAIL,,2026-04-26,296.57,1.0129,SENT,
QUO_0000001155,CUST_00002119,PROD_LIFE_BASIC,CH_MOBILE,,2026-03-02,214.75,1.2206,ACCEPTED,
QUO_0000001156,CUST_00002120,PROD_HEALTH_PREMIUM,CH_EMAIL,,2026-01-06,1304.96,0.8428,SENT,
QUO_0000001157,CUST_00002121,PROD_PET_STANDARD,CH_MOBILE,,2024-02-04,351.43,0.9181,SENT,
QUO_0000001158,CUST_00002124,PROD_AUTO_BASIC,CH_MOBILE,,2025-04-16,512.27,0.8713,EXPIRED,
QUO_0000001159,CUST_00002125,PROD_HEALTH_STANDARD,CH_MOBILE,,2023-07-25,976.11,0.8873,SENT,
QUO_0000001160,CUST_00002127,PROD_AUTO_PREMIUM,CH_MOBILE,,2022-07-16,1304.15,0.9749,EXPIRED,
QUO_0000001161,CUST_00002131,PROD_AUTO_STANDARD,CH_EMAIL,,2024-08-05,752.37,0.8059,SENT,
QUO_0000001162,CUST_00002134,PROD_TRAVEL_STANDARD,CH_EMAIL,,2024-11-18,150.91,0.9175,DECLINED,
QUO_0000001163,CUST_00002135,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2024-03-17,262.2,1.0055,ACCEPTED,
QUO_0000001164,CUST_00002136,PROD_HOME_PREMIUM,CH_EMAIL,,2023-04-02,879.73,0.9157,SENT,
QUO_0000001165,CUST_00002139,PROD_HEALTH_PREMIUM,CH_BRANCH,AGT_00148,2025-10-18,1479.49,1.0308,SENT,
QUO_0000001166,CUST_00002143,PROD_ACCIDENT_STANDARD,CH_CALL_CENTER,AGT_00079,2023-12-17,261.42,1.2271,EXPIRED,
QUO_0000001167,CUST_00002146,PROD_HOME_BASIC,CH_MOBILE,,2024-02-18,284.97,1.1603,DECLINED,
QUO_0000001168,CUST_00002147,PROD_HEALTH_STANDARD,CH_MOBILE,,2025-08-12,1135.6,1.1601,ACCEPTED,
QUO_0000001169,CUST_00002148,PROD_HOME_PREMIUM,CH_MOBILE,,2022-03-23,708.08,1.0858,DECLINED,
QUO_0000001170,CUST_00002151,PROD_AUTO_PREMIUM,CH_EMAIL,,2023-03-04,1321.38,0.9128,ACCEPTED,
QUO_0000001171,CUST_00002152,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2023-04-27,200.37,0.8947,EXPIRED,
QUO_0000001172,CUST_00002155,PROD_HOME_PREMIUM,CH_MOBILE,,2022-08-24,757.78,0.832,SENT,
QUO_0000001173,CUST_00002159,PROD_HEALTH_STANDARD,CH_MOBILE,,2023-12-25,857.42,0.9869,ACCEPTED,
QUO_0000001174,CUST_00002160,PROD_AUTO_STANDARD,CH_MOBILE,,2025-10-02,842.52,0.9878,SENT,
QUO_0000001175,CUST_00002165,PROD_HOME_BASIC,CH_MOBILE,,2025-08-23,315.91,1.2802,SENT,
QUO_0000001176,CUST_00002166,PROD_LIFE_BASIC,CH_EMAIL,,2024-11-03,263.04,0.8393,DECLINED,
QUO_0000001177,CUST_00002167,PROD_AUTO_BASIC,CH_EMAIL,,2025-04-30,471.92,0.9819,EXPIRED,
QUO_0000001178,CUST_00002170,PROD_HEALTH_STANDARD,CH_MOBILE,,2025-11-30,973.54,0.9881,EXPIRED,
QUO_0000001179,CUST_00002171,PROD_HEALTH_PREMIUM,CH_MOBILE,,2025-11-12,1387.05,1.1413,DECLINED,
QUO_0000001180,CUST_00002173,PROD_PET_STANDARD,CH_MOBILE,,2024-03-31,352.98,0.7126,DECLINED,
QUO_0000001181,CUST_00002174,PROD_PET_STANDARD,CH_EMAIL,,2025-03-10,305.72,0.9543,SENT,
QUO_0000001182,CUST_00002175,PROD_HOME_PREMIUM,CH_EMAIL,,2023-12-30,711.7,0.7552,ACCEPTED,
QUO_0000001183,CUST_00002176,PROD_HEALTH_PREMIUM,CH_MOBILE,,2025-10-19,1310.89,0.803,ACCEPTED,
QUO_0000001184,CUST_00002178,PROD_HEALTH_PREMIUM,CH_EMAIL,,2023-01-15,1566.06,0.9845,DECLINED,
QUO_0000001185,CUST_00002180,PROD_TRAVEL_STANDARD,CH_EMAIL,,2023-01-29,124.82,0.9827,SENT,
QUO_0000001186,CUST_00002184,PROD_HEALTH_PREMIUM,CH_MOBILE,,2024-01-23,1489.07,0.9614,DECLINED,
QUO_0000001187,CUST_00002185,PROD_AUTO_BASIC,CH_MOBILE,,2024-11-30,598.93,0.765,EXPIRED,
QUO_0000001188,CUST_00002186,PROD_AUTO_BASIC,CH_MOBILE,,2026-05-27,552.77,0.65,DECLINED,
QUO_0000001189,CUST_00002187,PROD_HEALTH_STANDARD,CH_MOBILE,,2026-03-26,1127.72,0.8202,ACCEPTED,
QUO_0000001190,CUST_00002189,PROD_PET_STANDARD,CH_EMAIL,,2023-03-05,362.36,0.8458,SENT,
QUO_0000001191,CUST_00002190,PROD_HOME_PREMIUM,CH_EMAIL,,2024-06-14,797.0,1.0072,SENT,
QUO_0000001192,CUST_00002192,PROD_TRAVEL_STANDARD,CH_MOBILE,,2024-01-24,144.25,0.9271,SENT,
QUO_0000001193,CUST_00002194,PROD_TRAVEL_STANDARD,CH_EMAIL,,2024-03-12,146.91,0.9643,SENT,
QUO_0000001194,CUST_00002195,PROD_AUTO_STANDARD,CH_EMAIL,,2023-08-17,735.67,1.0175,ACCEPTED,
QUO_0000001195,CUST_00002196,PROD_HOME_BASIC,CH_MOBILE,,2026-05-08,269.53,0.999,SENT,
QUO_0000001196,CUST_00002200,PROD_HOME_STANDARD,CH_MOBILE,,2025-11-30,504.49,1.1605,DECLINED,
QUO_0000001197,CUST_00002204,PROD_LIFE_BASIC,CH_MOBILE,,2021-12-01,219.01,1.28,ACCEPTED,
QUO_0000001198,CUST_00002205,PROD_LIFE_BASIC,CH_MOBILE,,2022-05-21,262.39,0.9448,SENT,
